data_atual;status;mensagem;canal;nome_video
21/04/2023 19:34:52;OK;Nos ajude no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. Venha jogar conosco! OZARK CITY;https://www.youtube.com/@fahur02;Call of Duty Warzone 2.0 - Ryzen 5 5600G Vega 7 &amp; 16GB RAM
21/04/2023 19:37:28;OK;Nos ajude no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. Venha jogar conosco! OZARK CITY;https://www.youtube.com/@TecnoPlayHardware;ESTAVA MUITO BOM PARA SER VERDADE!! GOVERNO ANUNCIA QUE VAI CRIAR A DIGITAL TAX..(ALI-SHOPPE-SHEIN)
21/04/2023 19:38:50;OK;Nos ajude no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. Venha jogar conosco! OZARK CITY;https://www.youtube.com/@GGzera;ANTI RP COM MOD MENU É SÓ PRA QUEM PODE!
21/04/2023 19:40:21;OK;Nos ajude no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. Venha jogar conosco! OZARK CITY;https://www.youtube.com/@41BPMFIVEM;TENTARAM EMBOSCAR O GAT NO POSTO E FORAM SURPREENDIDOS PRIMEIRO 41º BPM (FIVEM)
21/04/2023 19:41:24;OK;Nos ajude no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. Venha jogar conosco! OZARK CITY;https://www.youtube.com/@juaofrangoo;Rotina de um Pvplayer 4 GTA MTA
21/04/2023 19:42:50;OK;Nos ajude no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. Venha jogar conosco! OZARK CITY;https://www.youtube.com/@TiKiThAiAYt;FIZEMOS O LUCRO PERFEITO ROUBAMOS OS CARRO VIP DA FAVELA GTA RP
21/04/2023 19:43:37;OK;Nos ajude no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. Venha jogar conosco! OZARK CITY;https://www.youtube.com/@NightOwlsspecter;COMO A EA DESTRUIU E ACABOU COM A FRANQUIA BATTLEFIELD E LEVOU SEUS JOGOS AO FRACASSO!!
21/04/2023 19:45:17;OK;Nos ajude no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. Venha jogar conosco! OZARK CITY;https://www.youtube.com/@FatalTv1;❤️ | FIVEM HIGHLIGHTS FATAL #2 ( 100% FIRE )
21/04/2023 19:46:40;OK;Nos ajude no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. Venha jogar conosco! OZARK CITY;https://www.youtube.com/@broughy1322;I Was Taken Advantage Of - GTA FiveM Random All №140
21/04/2023 19:48:25;OK;Nos ajude no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. Venha jogar conosco! OZARK CITY;https://www.youtube.com/@Acepilot2k7;4/20 Is The Funniest Day in GTA 5 RP
21/04/2023 19:49:38;OK;Nos ajude no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. Venha jogar conosco! OZARK CITY;https://www.youtube.com/@EliteRejects;GTA RP - BUYING A NEW HARLEY DAVIDSON BIKE!
22/04/2023 19:55:08;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@canalindeza;NÃO SEI SE ESSE CAMINHO FOI UMA BOA IDEIA - SNOWRUNNER - GAMEPLAY EPISODIO 06
22/04/2023 19:56:07;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@PERICOL;SCOT PIESA LA 300K!
22/04/2023 19:56:41;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@Toucansss;En video med KAOS... - DANSK GTA 5 RP FIVEM
22/04/2023 19:58:20;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@DgoJaqueMendes;GTAV fivem RP PVP fugas fugas PG treino PVP com fur4 será que tô melhorando um pouco?
22/04/2023 19:58:53;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@kakofivem8859;FiveM Highlights #13 CIDADE ALTA
22/04/2023 20:00:29;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@DgoJaqueMendes;GTAV fivem RP PVP fugas fugas PG treino PVP com fur4 será que tô melhorando um pouco?
22/04/2023 20:01:29;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@spotzin_;Assim é a gameplay ao jogar a 75hz - GTA RP/FIVEM POV
22/04/2023 20:02:13;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@PRIMERPGTA;NANDA SE DAR MAL EM "FUGA" AJUDANDO O DICOSTA - Gta RP🤣
22/04/2023 20:02:48;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@TheClipsff;PAULINHO O LOKO QUASE CAIU NO GOLPE DO HELICÓPTERO ANAO VENDEU POR 1 MILHAO
22/04/2023 20:03:22;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@CortesdoFlowGames;LULA fala que JOGOS CAUSAM MAIS MORT3S A SEGUNDA GUERRA MUNDIAL E CROSS PERDE A CALMA!
22/04/2023 20:03:54;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@RenanClips01;Reação da nabriza pimenta tomou ban da live do ovotz por comentar isso | RenanClips
22/04/2023 20:04:38;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@spotzin_;Assim é a gameplay ao jogar a 75hz - GTA RP/FIVEM POV
22/04/2023 20:05:14;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@adrielesant;FUI NA DELEGACIA DE BIQUÍNI (MEU CRUSH NÃO GOSTOU)! 😗
22/04/2023 20:06:06;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@Micacria;Fiz 1.000.000 Milhão em 1 Hora no GTA RP
22/04/2023 20:07:57;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@spotzin_;Assim é a gameplay ao jogar a 75hz - GTA RP/FIVEM POV
22/04/2023 20:09:05;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@PERICOL;SCOT PIESA LA 300K!
22/04/2023 20:09:59;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@coolkidfrmbx;Driving through the ghetto in BeamNG.Drive lmaoo
22/04/2023 20:12:36;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@Clipei;PRIMEIRA LOJINHA DO VICTOR na POLICIA KKKKKKKJK
22/04/2023 20:13:21;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@GzNWEB;DERRUBANDO SERVER FAKE | GzN WEB 👿
22/04/2023 20:15:39;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@psicoclips;NOVA GESTÃO!? TAXADAS E PDs REFORMULAÇÃO DO JAGA (cpx) GTA RP
22/04/2023 20:17:23;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@grindelxd;O PAULO ME CONVOCOU PARA RECUPERAR A MOTO DELE
22/04/2023 20:18:14;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@spotzin_;Assim é a gameplay ao jogar a 75hz - GTA RP/FIVEM POV
22/04/2023 20:18:55;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@Micacria;Fiz 1.000.000 Milhão em 1 Hora no GTA RP
22/04/2023 20:20:02;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@fahur02;Call of Duty Warzone 2.0 - Ryzen 5 5600G Vega 7 &amp; 16GB RAM
22/04/2023 20:22:26;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@Luanzingb_;Irritando Jogadores Fingindo estar XITADO Com Comando Aimlock De Adm no FiveM !! SUBI SUPORTE ??😂
22/04/2023 20:25:12;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@hunterftw;💙 | FIVEM HIGHLIGHTS PC FRACO HUNTER #64 (discord.gg/infinityz) "ACHARAM QUE EU IA DESISTIR??KK"
22/04/2023 20:26:40;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@broughy1322;Let's Talk About Those Price Changes - GTA 5 Discussion №80
22/04/2023 20:28:16;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@EliteRejects;GTA RP - I TRY TO BECOME A STUNT MAN! JUMPING HELICOPTER?
22/04/2023 20:29:05;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@adrielesant;FUI NA DELEGACIA DE BIQUÍNI (MEU CRUSH NÃO GOSTOU)! 😗
22/04/2023 20:29:47;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@NOPIXELSHORTS;NoPixel GTA RP Compilation 142 - 2022 NoPixel GTA RP Clips
22/04/2023 20:30:32;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@inspireme9922;Fortnite | Aimbot + Wallhack + ESP | Undetected | 2023
22/04/2023 20:31:16;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@krukke;RØD GUL GRØN STOP EVENT! | FiveM Dansk
22/04/2023 20:31:55;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@vtxit;Highlights VT #2
22/04/2023 20:32:38;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@xLK11;HIGHLIGHTS LK11 FIVEM 🎭 (100% CPX)
22/04/2023 20:33:34;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@Tazify;Turning JUSTIN JEFFERSON Into the GREATEST WR Of All Time! (Madden Career Sim)
22/04/2023 21:50:33;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@fahur02;Call of Duty Warzone 2.0 - Ryzen 5 5600G Vega 7 &amp; 16GB RAM
22/04/2023 22:26:36;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@PERICOL;ARESTATI DE POLITIE, AM DAT VINE PE TAXIMETRIST!
23/04/2023 02:01:23;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@b0ni_17;HIGHLIGHTS #3 👑 Royal Rp 👑 Benny´s | Boni
23/04/2023 02:02:27;NOK;Os comentários estão desativados;https://www.youtube.com/@fro0g186;highlights no joguinho de 2004 (03131)
23/04/2023 02:04:44;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@RemexReyyy;TAKUACHE SON AND DAD BUY A MANSION IN MEXICO [Episode 3]
23/04/2023 02:07:10;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@egnaldosantos5870;GTA RP PVP FIVEM RACE ULTIMATE #fivem #gtarp #gtaroleplay #gta #gta #fugagta #drizzy
23/04/2023 02:08:44;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@hirobekki2761;🔥 | HIRO HIGHLIGHTS FIVEM PVP #17 (De Volta)
23/04/2023 02:12:16;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@ThuGZer0;🔴 FREE FIRE 🔴 CS RANQUEADA 🔴 PRIMEIRO VIDEO DE FF NO CANAL🔴RUMOA1K🔴
23/04/2023 02:15:37;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@disciplesmcaustraliafivemg9336;Disciples MC vs Nomads MC // Part 2 // FiveM Montage
23/04/2023 02:18:00;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@imraj302;GTA V Fivem Battleground Montage
23/04/2023 02:19:37;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@bennysland1956;ปวดจิตกับพี่มืด5555
23/04/2023 02:21:20;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@EOTR3ZE;M4TEI 2 L4DRAO DE BICICLETA NO GTAV - ANT RP #gtaantirp #gtav #menota #viral #paulinhooloko
23/04/2023 02:23:10;OK;Venha jogar conosco no servidor do Discord (https://discord.gg/cFauxzHSKK). Junte-se à nossa comunidade apaixonada no GTARP e explore enquanto faz novas amizades. OZARK CITY;https://www.youtube.com/@oMagox;FUGAS MAIS DIFERENCIADAS DO TIKTOK NO GTA RP!!
